year,imd10,sex,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
2011,6,f,30780,30476,29660,30048,28810,28544,27223,26582,26052,25497,26488,27427,28157,28743,29546,29459,29840,30990,30812,29970,31147,31258,32391,33907,34145,34855,35125,35092,35796,36592,37064,36883,35739,33511,32829,32943,34281,35031,36634,37768,39541,38630,39611,39696,40364,41073,40672,40569,39837,39014,37424,36159,35859,35008,34099,33252,32251,32517,32296,31743,32243,32964,33936,36726,39786,31071,30377,30303,28286,25408,22780,23839,23758,22922,22080
2011,7,f,28035,27931,27864,28400,27790,27348,26600,26518,25949,25598,26542,27438,28122,28643,29819,29765,29942,31160,30517,30486,30754,30568,30677,31364,30696,30712,31114,31067,31745,32290,33585,34023,32972,31317,30966,32010,33056,34217,35881,37542,39214,38844,39827,40300,40915,41394,41668,41630,40257,39715,38655,37524,36437,35991,34900,33776,32604,33401,33291,32425,33271,34001,35647,38130,41406,32240,31218,31816,29243,26366,23381,24463,24411,23901,23034
2011,8,f,28093,27743,28134,28544,28153,27983,27160,27016,26320,25954,27059,27928,28777,29523,29907,29828,29926,31419,30844,29414,28781,28856,29395,29919,29254,29063,29307,29548,30295,30556,31880,32388,32325,30553,30688,31732,33428,34662,36357,38048,40111,38921,40587,40773,41686,41878,42258,41947,41278,40227,38650,37264,36519,36174,34684,33694,33067,33499,33111,32650,33120,34538,35708,38275,42515,32415,31952,31705,29513,26182,23520,24472,24550,23872,22950
2011,9,f,26677,26971,27296,28319,28502,28640,27521,27763,27214,26715,27788,28729,29868,30187,30800,31059,31923,32768,32270,31345,27073,25223,26777,27271,26285,25949,25675,25653,26874,27531,28811,30199,30136,29086,29786,31185,32952,34440,36583,38806,40973,40232,41199,41648,42414,43055,43338,43108,42430,41105,39998,37939,37521,36754,35587,34207,33352,33748,33475,33283,33835,34805,36349,39072,42893,32918,32524,32704,30061,26445,23615,24812,24987,24426,23435
2011,10,f,24358,25563,26749,28751,29532,28946,29040,29433,29086,28584,30212,30961,32099,32498,32614,32416,33124,34026,32040,26831,22514,21826,23899,24549,22829,21221,21236,20315,21120,22089,23746,25388,26081,26063,27397,29291,31814,33845,36081,38674,41380,40132,41689,42377,43447,44111,45064,45148,43790,42607,41421,39093,38420,37673,35935,34793,33875,33956,34022,33320,33829,35113,36671,39167,43376,33142,32399,32558,29853,25905,23618,24681,25025,24230,23524
2012,1,f,46944,44998,44099,43381,42803,40681,39956,37747,35717,34445,33191,34175,33873,34636,34682,35882,35213,35224,37016,38457,42632,43379,42673,42932,44526,46488,46210,45492,44149,43571,43524,42032,41573,37925,34533,33504,33994,33375,33616,34654,35393,36758,35899,36421,35226,35456,35077,35256,34349,33794,33192,31570,30405,29217,28672,27565,26309,24942,24713,23984,23266,22729,22988,22861,23462,24751,19350,18602,18473,18235,17005,16078,16882,16724,16578
2012,2,f,43579,41581,40492,39846,39577,37346,36635,34588,33042,31705,31299,31525,32147,32296,32901,34141,33662,33493,35688,38921,42766,44476,44159,45511,47280,47920,48229,48521,47330,47087,46298,45281,44566,41210,37561,36107,36650,36276,35976,37027,37426,38764,37986,37979,37677,37509,37561,37136,36101,35365,34458,33084,31725,30647,29292,28273,27145,25609,25666,24696,23867,23634,23982,23955,24505,26212,20545,19881,19825,19171,17741,16557,17473,17315,16890
2012,3,f,40118,38400,37524,36354,35997,34464,33354,31204,29851,28787,28271,28623,28992,30082,30390,31626,31425,31506,33885,39749,44183,45215,45310,45930,47740,47432,47899,48470,47648,47919,46508,45606,44614,41878,37933,36227,36187,35838,35681,36920,37409,38185,37713,38233,37712,37829,37646,37350,36956,36011,34938,33667,32492,31257,30613,29313,28406,27186,27023,26269,25560,25418,25880,26177,27327,28839,22619,21915,21943,20902,19108,17711,18567,18258,18260
2012,4,f,36698,35303,34048,33048,32947,31429,30487,28951,28355,27018,26307,26905,27635,28919,29216,30163,30292,30462,32217,37998,44091,44187,42275,42939,44228,42783,43624,44068,43330,43768,43349,43111,42453,40050,36650,35180,35363,35395,35198,36203,37620,38640,37246,38321,38065,38119,38321,38494,37651,36957,36486,35012,33881,33014,32167,31469,29802,28918,29269,28519,27850,28074,28977,29323,30884,32852,26011,25132,24857,23393,21732,19822,20401,20342,19759
2012,5,f,32818,31953,31507,30549,30530,29456,28729,27794,27106,26027,26046,26472,27488,28449,28640,29815,29736,29853,30735,32868,35780,36986,37142,37241,38257,37562,38354,38864,38287,39230,38676,38919,38896,36906,34030,32897,33775,34115,34348,35661,37570,38685,37663,38994,38821,39042,39266,39608,39365,38470,37645,36513,35241,34677,33832,32615,31884,30883,31143,31225,30237,30451,31473,31781,33687,37180,28753,28109,27792,26147,23644,21367,22452,22224,21748
2012,6,f,31218,30990,30234,29877,30364,29136,28582,27305,27053,26279,25843,26625,27510,28358,29177,29958,29504,29845,30500,28930,30402,31899,32141,33452,34807,34570,34993,35795,35547,36425,36582,37139,37401,35883,33677,32764,33171,34320,34945,36647,38086,39552,38807,39255,39874,40477,40946,40938,40815,39842,39194,37558,36278,35939,34772,34161,33136,32302,32541,32299,31715,32114,33066,33941,36523,39551,30918,30328,30101,27970,25084,22541,23490,23465,22528
2012,7,f,28715,28648,28369,28230,28631,27907,27633,26706,26750,26182,25753,26800,27574,28607,28981,29899,30028,29669,30601,29217,30720,31208,30879,30989,31626,30720,30994,31390,31332,32148,32932,33959,34315,33233,31438,31196,32027,33053,34347,36184,37708,39326,38944,39920,40086,41042,41225,41805,41824,40475,39625,38590,37499,36405,36004,35014,33633,32686,33318,33116,32474,33300,33949,35481,37887,41361,32129,31141,31465,29070,26130,23153,24304,24011,23491
2012,8,f,28081,28635,28325,28416,28922,28385,28343,27054,27416,26628,25950,27248,28167,28892,29431,30008,29851,30115,30927,28751,28497,29375,29627,29716,29768,29606,29484,29703,29763,30783,31028,32593,32859,32767,30754,31144,31885,33380,34868,36496,38516,40553,38906,40678,40968,41586,42011,42380,41830,41300,40232,38710,37112,36537,36266,34459,33701,33044,33333,32961,32596,33187,34422,35618,38305,42278,32297,31660,31535,29401,26101,23320,24097,24319,23751
2012,9,f,26927,27394,27889,27558,28788,28903,28658,27923,27982,27538,26951,27903,28926,30035,30548,30947,31168,31970,32372,30314,26857,26838,26830,26951,26921,25967,25921,26031,26215,27112,28390,29749,30909,30790,29501,30191,31624,33319,34977,36828,39267,41187,40106,41684,41638,42219,43082,43138,42980,42508,40914,39818,37771,37454,36767,35598,33982,33128,33682,33500,33009,33692,34631,36232,39112,42797,32854,32306,32640,29906,26176,23449,24599,24743,24105
2012,10,f,24564,25757,27002,28132,29680,29959,29553,29230,29848,29265,29033,30638,31223,32305,32396,32410,32300,32552,32596,26227,22657,23138,23875,23831,23314,21727,20827,20888,20367,21445,23377,25018,26507,27215,27103,28589,30330,32512,34573,36603,39642,41734,40390,41720,42395,43561,44022,44871,44959,43685,42344,41169,38865,38208,37360,35551,34605,33632,33761,33845,33174,33631,35042,36417,38848,43128,32912,32291,32275,29646,25717,23376,24420,24876,23999
2013,1,f,45198,47032,44887,43911,43160,42159,40561,39906,37565,35514,34686,33111,34118,33967,34750,34388,35920,35312,35483,36932,40517,42706,43467,42738,43397,46582,46417,45977,45139,43880,43633,42954,41532,41034,37604,34317,33089,33866,33191,33494,34296,35169,36660,35700,36280,35235,35298,34982,35057,34278,33695,32954,31259,30274,29046,28468,27396,26063,24741,24449,23893,22969,22478,22553,22630,23064,24257,18938,18265,18014,17847,16601,15640,16421,16173
2013,2,f,42361,43270,41559,40340,39686,39637,37399,36665,34659,32995,31844,31248,31502,32097,32390,32818,34239,33852,34079,37605,41535,43645,45349,45362,46663,48389,48620,48621,48630,47223,47039,45970,44848,43912,40731,37477,35830,36151,35970,35743,36399,37380,38597,37799,37866,37759,37430,37579,37153,36107,35354,34382,32999,31736,30486,29243,28114,27065,25461,25498,24548,23779,23324,23694,23763,24116,25807,20243,19626,19537,18808,17458,16206,17015,16846
2013,3,f,39152,39763,37973,37321,35993,35782,34354,33318,31132,29967,28868,28460,28727,29139,30397,30696,31760,31681,32710,38106,42178,44572,45732,46428,47043,47933,47995,48276,48753,47465,47343,45974,45089,44202,41386,37469,35908,35768,35501,35346,36562,37237,38006,37611,38148,37798,37779,37513,37337,36819,36102,34900,33635,32501,31271,30631,29251,28428,27113,26925,26037,25467,25322,25758,26065,27023,28541,22433,21682,21609,20454,18920,17381,18217,17900
2013,4,f,35534,36249,35018,33673,32943,33155,31390,30458,28837,28439,27093,26496,27175,27874,28859,29584,30375,30477,31435,37031,41972,43826,43453,42291,43627,43847,43310,43994,44091,43489,43349,42882,42807,41950,39490,35985,34815,35125,35093,34997,35980,37542,38582,37226,38323,38001,38103,38252,38564,37678,36997,36584,35117,33735,32893,32206,31396,29748,28843,29243,28448,27697,27979,28785,29156,30662,32616,25842,24871,24574,23026,21392,19585,19976,19907
2013,5,f,32146,32779,32070,31330,30586,30782,29614,28865,27860,27240,26084,26167,26681,27585,28583,28949,29980,29736,30447,33036,34959,36339,37337,37635,37921,38464,37900,38785,39106,38403,39035,38689,38789,38815,36831,33670,32637,33634,33959,34206,35556,37428,38733,37496,38876,38906,39056,39288,39684,39368,38606,37703,36505,35247,34728,33867,32649,31882,30881,31192,31233,30093,30519,31371,31656,33471,37039,28587,27860,27565,25894,23331,21032,22040,21828
2013,6,f,30386,31525,30859,30381,29951,30302,29238,28735,27495,27260,26314,25964,26816,27664,28572,29415,30021,29725,29619,29116,30041,31368,32890,33171,34077,35123,35123,35359,36089,35738,36649,36723,37021,37375,35964,33225,32673,33046,34264,34872,36617,38098,39541,38752,39340,40047,40584,41103,41010,40942,39838,39311,37576,36275,35965,34797,34201,33083,32343,32571,32068,31690,32096,32943,33806,36417,39400,30685,30048,29869,27664,24860,22217,23191,23127
2013,7,f,27708,28926,28985,28627,28551,28935,28233,27764,26858,26916,26305,25969,27004,27712,28798,29208,30019,29879,29601,30383,29092,30986,31644,31146,31026,31460,30961,31341,31760,31676,32332,33303,34399,34643,33571,31597,31454,32130,33270,34570,36148,37792,39519,39148,39970,40069,41175,41233,41758,41917,40495,39567,38599,37484,36373,35981,34927,33515,32619,33353,33171,32511,33193,33977,35336,37803,41085,31957,30904,31228,28787,25763,22876,24033,23646
2013,8,f,27305,28830,29135,28855,28828,29343,28546,28467,27462,27662,26806,26166,27364,28344,29017,29492,30117,30044,29830,29302,27766,29146,29992,30064,29788,30206,29891,29797,30163,30189,30893,31843,33242,33394,33099,30930,31554,32267,33653,35011,36919,38606,40635,38899,40623,40897,41682,42113,42394,41943,41398,40226,38839,37061,36548,36093,34394,33580,33052,33219,32958,32592,33040,34345,35345,38187,41949,32102,31399,31288,29249,25839,23094,23805,24044
2013,9,f,25890,27742,28282,28505,28189,29283,29200,28948,28162,28304,27537,27229,28199,29150,30290,30854,31079,31350,31769,30756,25880,26706,27879,27464,26802,26957,26056,26076,26498,26712,27750,29125,30505,31764,31422,30319,30819,32087,33775,35261,37456,39563,41290,40152,41842,41460,42217,43270,43191,42885,42393,40917,39657,37640,37393,36710,35370,33917,32994,33581,33277,32858,33562,34600,36173,39064,42726,32694,32148,32442,29717,25951,23277,24345,24467
2013,10,f,23560,25904,27122,28234,29096,30340,30422,30014,29680,30113,29665,29329,30865,31353,32335,32081,32351,32325,31674,27447,21924,22838,24589,24261,23144,22497,21266,20608,20800,21073,22819,24233,26180,27770,28361,28583,29493,31154,33317,35174,37498,39876,41960,40758,41847,42352,43468,43876,44711,44754,43138,42029,40849,38500,37904,37007,35419,34358,33339,33465,33684,32849,33459,34783,36234,38692,42886,32732,32090,32082,29503,25571,23176,24148,24603
2014,1,f,44406,45354,46906,44799,43652,42709,42078,40276,39705,37413,35913,34650,33191,34223,34088,34416,34600,36336,35703,36086,39713,40714,43037,44013,43348,45849,46814,46179,45618,44754,44182,43244,42550,40939,40692,37596,34127,33022,33669,32834,33141,34102,34996,36558,35654,36296,35185,35214,34779,35025,34322,33688,32853,31143,30055,28824,28314,27267,25800,24549,24374,23672,22750,22172,22156,22299,22686,23785,18572,17916,17610,17431,16119,15250,15899
2014,2,f,41220,42231,43170,41534,40176,39755,39647,37440,36684,34581,33043,31906,31258,31640,32128,32478,33122,34346,34555,35948,40536,41916,44497,46126,46376,47755,48971,49066,48764,48473,47024,46682,45295,44161,43387,40484,37171,35605,35870,35917,35190,36213,37233,38431,37588,37838,37594,37295,37473,37140,36138,35146,34318,32875,31623,30442,29073,27899,26922,25422,25369,24362,23590,23068,23535,23457,23811,25482,19966,19287,19093,18396,17036,15794,16583
2014,3,f,38639,38851,39492,37666,37025,36001,35745,34395,33211,31189,30054,28797,28574,28872,29302,30809,30901,32064,32957,37319,41519,43116,45882,47401,47992,47389,48605,48442,48500,48681,46782,46680,45287,44390,43814,40606,37059,35437,35469,35209,35103,36405,37071,37863,37498,38085,37796,37737,37611,37367,36863,35996,34786,33751,32348,31273,30507,29288,28362,26971,26802,25842,25213,25128,25508,25779,26782,28318,22230,21427,21226,20139,18677,17039,17738
2014,4,f,34650,35357,36212,34908,33473,33083,33203,31581,30523,28912,28470,27421,26744,27343,27901,29286,29824,30679,32021,37360,41608,42267,43113,43951,43460,43301,44508,43932,44196,44290,43244,43142,42451,42387,41536,38708,35512,34444,35043,34909,34769,35779,37439,38395,37221,38355,37997,38122,38373,38705,37717,37059,36715,35067,33762,33008,32177,31402,29835,28811,29218,28471,27534,27919,28714,28886,30430,32305,25595,24683,24246,22750,21004,19198,19593
2014,5,f,31517,32137,32686,32153,31566,30698,31094,29628,29007,28014,27420,26276,26323,26841,27662,28841,29097,30288,30302,32125,34661,35475,36805,38249,38144,38030,38890,38310,39237,39558,38107,39050,38477,38778,38510,36559,33459,32650,33421,34049,34129,35525,37417,38536,37515,38939,38868,39149,39477,39802,39496,38717,37712,36568,35270,34735,33886,32644,31932,30860,31227,31205,30083,30560,31199,31490,33384,36715,28334,27593,27285,25526,23023,20714,21598
2014,6,f,30024,30583,31701,31074,30639,29988,30393,29422,28826,27696,27265,26600,26178,27013,27972,28805,29483,30142,29278,28225,29860,30621,32623,33967,34016,34811,35779,35575,35765,36599,35863,36723,36998,37296,37190,35406,33185,32719,33113,34189,35046,36655,38152,39582,38735,39480,40121,40747,41279,41155,40984,40002,39437,37584,36428,35997,35001,34227,33082,32355,32494,32099,31641,31917,32891,33756,36258,39270,30478,29722,29614,27393,24581,21853,22926
2014,7,f,27351,28349,29330,29579,29105,29040,29334,28569,28031,27197,27041,26566,26093,27401,28000,28946,29570,29977,29869,29065,30027,29851,31578,31740,31223,31122,31887,31579,32034,32313,32181,32887,33611,34871,34899,33887,31860,31441,32247,33395,34636,36353,37938,39630,39188,40122,40172,41282,41201,41857,41911,40658,39601,38670,37553,36435,35958,35046,33488,32463,33169,33166,32596,33165,33929,35270,37540,40782,31738,30678,31010,28500,25487,22612,23712
2014,8,f,26942,27836,29506,29535,29316,29209,29525,28938,28832,27813,27836,26879,26510,27540,28540,29309,29724,30314,30070,28346,28229,28512,29541,30545,29945,29877,30430,30220,30131,30610,30308,31292,32673,33575,33901,33346,31475,31931,32577,33617,35347,36954,38759,40790,39057,40671,40829,41730,42288,42489,42044,41394,40166,38802,37095,36383,36093,34400,33558,32975,33171,32890,32648,33061,34310,35223,37929,41787,31923,31202,31060,29007,25625,22847,23502
2014,9,f,25783,26738,28395,28930,29099,28833,29686,29458,29437,28440,28349,27721,27523,28370,29499,30651,30963,31454,31316,30612,26928,25635,27502,27908,27035,26735,26905,26222,26344,26969,27462,28443,29946,31364,32481,32423,30926,31241,32525,34252,35733,37638,39819,41533,40219,41604,41668,42220,43098,43000,42850,42312,40847,39650,37560,37244,36643,35235,33814,33050,33448,33229,32787,33477,34579,36162,38926,42623,32561,32021,32200,29537,25768,23106,24068
2014,10,f,23331,24921,27574,28353,29443,29858,30814,30909,30440,29956,30596,30038,29595,30968,31425,32183,32122,32508,31318,26476,22625,22618,24236,24825,23548,22279,21930,21022,20670,21263,22422,23724,25356,27502,29139,30257,29648,30583,32001,34158,36184,37985,40209,42202,40859,41798,42415,43396,43765,44535,44383,42891,41851,40560,38225,37628,36770,35087,34116,33185,33294,33364,32719,33385,34743,36083,38567,42700,32550,31910,31943,29392,25274,22961,23886
2015,1,f,44117,44690,45516,46980,44715,43285,42554,42000,40174,39845,37798,35858,34572,33203,34355,33963,34681,35212,36763,36357,38617,40176,41652,43737,44817,46360,46533,47074,46333,45595,45231,43772,43117,42264,40725,40642,37519,34030,32812,33727,32683,33145,34096,34970,36584,35628,36235,35174,35282,34771,35118,34164,33640,32730,30989,29964,28831,28113,27170,25579,24501,24040,23401,22465,21815,21930,21898,22238,23406,18181,17470,17245,16962,15684,14787
2015,2,f,40794,41129,42055,42863,41446,40253,39781,39556,37460,36583,34713,33018,31987,31411,31822,32365,32787,33470,35114,36566,39510,41950,43538,45947,47765,48505,49058,49728,49422,49056,48582,46958,46260,45089,43887,43162,40218,36886,35343,35691,35336,35031,36180,37089,38309,37657,37788,37573,37260,37559,37107,36186,35086,34270,32924,31584,30230,29121,27766,26832,25257,25194,24148,23530,22941,23249,23183,23462,25140,19603,18865,18717,18047,16667,15371
2015,3,f,38020,38507,38678,39427,37627,36924,36049,35766,34394,33146,31162,30108,28967,28737,28986,29602,30853,31379,33360,37942,41183,43229,44305,47857,49194,48150,48115,49483,49308,48795,48228,46374,46119,44834,43841,43134,40129,36899,35390,35414,35110,34852,36367,36959,37824,37414,38089,37848,37551,37672,37426,36860,35865,34739,33683,32424,31343,30507,29200,28253,26787,26764,25732,25180,24987,25284,25472,26584,28054,21984,21160,20855,19875,18322,16654
2015,4,f,34535,34461,35075,35945,34727,33629,33037,33114,31594,30552,28806,28566,27542,27030,27357,28206,29444,30110,32589,38127,41330,41738,41842,43635,44698,42984,44018,45053,44300,44367,43917,42897,42823,42020,41943,40843,38352,35354,34265,34670,34623,34617,35784,37376,38314,37321,38404,38079,38254,38520,38789,37813,37168,36712,35031,33844,33003,32161,31486,29853,28767,29211,28404,27536,27756,28534,28699,30158,32070,25387,24296,23965,22496,20599,18875
2015,5,f,31667,31744,32276,32691,32103,31769,30848,31225,29798,29213,28170,27679,26531,26519,27052,27947,28945,29289,30915,32629,34168,35473,36254,37835,39334,38180,38758,39545,38901,39546,39514,38278,39147,38330,38800,38368,36365,33220,32656,33488,33946,34189,35489,37383,38595,37663,38854,39041,39298,39570,39722,39700,38719,37823,36704,35334,34787,33914,32818,31949,30776,31197,31188,30072,30559,31080,31403,33158,36483,28027,27374,26867,25149,22762,20363
2015,6,f,30065,30321,30928,31856,31283,30864,30209,30682,29677,28999,27969,27537,26714,26409,27139,28292,29022,29698,29858,27889,28986,30673,31768,34003,35031,34840,35514,36536,36120,36500,36653,36170,36887,37223,37304,36940,35543,33374,32650,33211,34263,35080,36785,38308,39784,38869,39739,40106,40930,41252,41317,41084,40171,39552,37767,36428,36106,35000,34271,33165,32404,32537,32138,31538,32022,32736,33602,36100,38921,30230,29406,29281,26995,24166,21486
2015,7,f,27774,27705,28650,29799,29915,29510,29255,29575,28805,28290,27290,27246,26838,26389,27623,28184,29191,29576,29961,28967,28994,30520,30347,31631,31964,31526,31604,32564,31976,32470,32890,32671,33298,34021,35032,35186,34178,32159,31516,32455,33657,34831,36374,37932,39766,39366,40242,40327,41453,41307,42024,42137,40696,39696,38739,37435,36477,36028,35056,33485,32516,33224,33253,32495,33071,33952,35036,37269,40535,31429,30391,30671,28152,25122,22308
2015,8,f,27427,27503,28533,30192,30130,29722,29584,29941,29296,29105,27992,28184,27184,26696,27688,28726,29539,30014,30074,27529,27134,28484,28696,30013,30583,29976,30138,30758,30444,30662,30981,31012,32059,33263,34104,34175,33698,31831,32374,32927,34163,35464,37075,38924,40987,39209,40799,40926,41719,42397,42442,42025,41432,40171,38707,36880,36266,35975,34410,33578,32942,33211,32762,32551,32936,34201,35107,37867,41534,31775,31007,30809,28701,25278,22508
2015,9,f,25407,26588,27648,29178,29586,29706,29259,30141,29744,29775,28436,28650,28107,27733,28900,29925,30813,31214,31395,30323,26000,26463,26662,27878,27656,26885,26608,27069,26754,27009,27812,28125,29205,30828,31993,33431,33285,31452,31717,32851,34806,36020,37870,40046,41537,39958,41588,41744,42265,43045,42963,42832,42273,40756,39488,37515,37110,36518,34959,33748,32963,33347,33122,32650,33332,34531,35884,38754,42311,32387,31821,31945,29276,25524,22863
2015,10,f,22942,24477,26184,28817,29596,30169,30463,31321,31211,30706,30427,30934,30289,29701,31034,31176,32264,32124,31730,26676,22225,22745,23526,24194,23829,22523,21511,21510,20929,20995,22550,23149,24776,26395,28794,30859,31353,30500,31432,32602,35171,36680,38254,40501,42185,40824,41865,42247,43304,43567,44219,44080,42496,41485,40102,37930,37256,36466,34705,33828,32927,32991,33157,32514,33228,34501,35866,38382,42351,32423,31713,31713,29072,25112,22635
2016,1,f,44465,44342,44860,45542,46860,44434,43266,42782,42039,40234,40190,37828,36000,34593,33401,33990,34233,34947,35552,37036,38971,38723,40786,42189,44631,48043,46863,46727,47261,46426,46097,44761,43503,42961,42026,40619,40556,37298,33953,32768,33538,32745,33212,34236,34914,36666,35647,36166,35069,35352,34876,35060,34037,33447,32572,30909,29823,28652,27999,27111,25575,24257,23872,23013,22178,21589,21533,21530,21839,22892,17792,17140,16787,16392,15167
2016,2,f,41199,40923,41172,41972,42784,41416,40266,39571,39516,37252,36675,34737,33225,32237,31447,32076,32544,33267,34162,37216,40200,40712,43264,45226,47606,49042,49156,49568,50262,49630,48948,48206,46444,45744,44562,43498,42826,39828,36541,35106,35239,35251,34952,36044,36940,38425,37656,37859,37538,37314,37446,37100,35990,34990,34181,32822,31525,30145,28913,27655,26726,25046,25077,24082,23276,22614,23010,22845,23143,24782,19264,18575,18267,17587,16290
2016,3,f,38188,37909,38134,38545,39297,37521,36839,35907,35692,34359,33062,31248,30179,29067,28825,29306,29854,31347,33011,38920,41518,42253,44257,45799,48865,48873,48963,48602,49857,49439,48064,47753,46018,45619,44182,43040,42525,39679,36465,35131,35135,34897,34893,36241,36903,37895,37412,38054,37841,37545,37660,37452,36916,35967,34686,33844,32273,31165,30412,29162,28016,26647,26683,25618,24996,24696,25004,25259,26234,27696,21605,20749,20518,19488,17925
2016,4,f,34917,34375,34331,34886,35746,34860,33479,32918,32959,31597,30408,28812,28521,27765,27055,27787,28440,29866,31825,38776,41921,41995,41861,42632,44319,44291,43719,44572,45225,44214,44152,43663,42668,42300,41523,41250,40444,38055,35158,33995,34560,34420,34597,35737,37380,38517,37501,38259,38131,38332,38449,38767,37779,37241,36797,35087,33901,33033,32137,31428,29778,28732,29218,28229,27500,27535,28294,28501,29843,31669,24912,24036,23559,22180,20209
2016,5,f,31730,31635,31775,32249,32805,32178,31856,31007,31266,30011,29221,28162,27907,26777,26689,27459,28280,29076,30125,33492,34639,34780,35713,37072,38748,39157,38838,39196,39905,39264,39218,39435,38134,38871,38172,38375,38382,36132,33236,32525,33456,33933,34271,35473,37477,38562,37696,38945,39235,39385,39698,39797,39793,38903,37893,36621,35470,34862,33948,32833,31986,30824,31108,31132,29931,30394,30831,31221,32909,36190,27773,26997,26532,24798,22385
2016,6,f,30636,30238,30437,31133,31865,31488,31045,30416,30853,29767,28931,28164,27692,26997,26576,27518,28334,29241,29479,27890,28890,29704,31624,32331,34597,35559,35428,36072,36989,36591,36617,36762,36189,36916,37223,37087,36924,35770,33342,32745,33366,34199,35126,36724,38408,39906,38931,39759,40273,40964,41343,41381,41223,40260,39519,37847,36523,36142,35098,34309,33058,32456,32546,32126,31435,31977,32494,33335,35864,38638,29963,29061,28891,26532,23705
2016,7,f,28084,28276,28345,29078,30260,30355,29798,29666,29889,29190,28654,27463,27705,26916,26762,27833,28500,29373,29410,29368,28800,29544,30724,30471,31862,32193,31878,32062,33115,32470,33125,33260,33004,33725,34329,35371,35420,34442,32158,31670,32605,33843,34996,36650,38141,39866,39431,40341,40358,41493,41460,42084,42158,40814,39758,38591,37449,36452,36130,34989,33341,32502,33137,33273,32473,32894,33792,34914,37110,40167,31169,30019,30336,27806,24791
2016,8,f,27572,27978,28123,29238,30768,30427,30085,29783,30215,29464,29419,28414,28256,27466,26827,27981,28976,29858,29751,27882,26559,27242,28757,28912,30144,30881,30173,30468,31117,31042,30850,31511,31556,32516,33753,34368,34535,34167,32175,32496,33135,34392,35695,37114,39070,40929,39331,40779,40915,41685,42317,42370,42165,41427,40307,38703,36860,36347,35992,34383,33592,32884,33114,32636,32542,32831,34204,34981,37600,41279,31499,30746,30624,28379,24818
2016,9,f,25932,26193,27463,28353,30133,30363,30279,29678,30588,30243,29921,28823,28993,28297,28000,29187,30029,31069,30902,29701,25634,25456,26841,26672,27389,27550,27062,26747,27422,27170,27646,28599,28987,30028,31410,32947,34141,33953,31864,32170,33563,35024,36259,38028,40251,41403,40049,41749,41630,42206,43012,43037,42654,41949,40574,39331,37361,36981,36359,34876,33604,32815,33176,33067,32573,33296,34362,35780,38612,42047,32264,31622,31644,29033,25288
2016,10,f,23182,24275,25788,27463,29953,30464,30771,31042,31918,31571,31278,30871,31179,30404,29794,30753,31257,32262,31415,27055,21994,22358,23755,23580,23345,23029,21659,21095,21405,21101,22436,23438,24205,25941,27676,30355,31906,32253,31330,32191,33502,35738,37125,38761,40680,42293,40827,41889,42166,43080,43234,43971,43666,42190,41142,39726,37606,36945,36143,34368,33713,32725,32778,33002,32300,33083,34317,35599,38162,42086,32255,31385,31475,28775,24837
